"code","isaccessory","isindividual","isline","ismetallic","ispackage","ispaint","isstandard","istop","istrim","isuni","isupholstery","iswheel","name","optionattribute","optionpackagecodekey","optiontype","price","vehicleref","vehicle_id","ismarketing","wholesaleprice"
"S02TB",False,False,False,False,False,False,True,False,False,False,False,False,"8-Speed Sport Automatic Transmission","",NULL,"O","0",NULL,"63932631",False,0
"S02VB",False,False,False,False,False,False,False,False,False,False,False,False,"Tire pressure monitor","S",NULL,"O","0",NULL,"63932631",False,0
"S02VF",False,False,False,False,False,False,False,False,False,False,False,False,"Adaptive M Suspension","2","S0337","O","0",NULL,"63932631",False,0
"S0302",False,False,False,False,False,False,True,False,False,False,False,False,"Alarm System","",NULL,"O","0",NULL,"63932631",False,0
"S0319",False,False,False,False,False,False,False,False,False,False,False,False,"Universal garage-door opener","S",NULL,"O","0",NULL,"63932631",False,0
"S0322",False,False,False,False,False,False,True,False,False,False,False,False,"Comfort Access keyless entry","",NULL,"O","0",NULL,"63932631",False,0
"S0337",False,False,False,False,True,False,False,False,False,False,False,False,"M Sport Package","1",NULL,"","0",NULL,"63932631",False,0
"S03DZ",False,False,False,False,False,False,False,False,False,False,False,False,"Without Lines designation outside","2","S0ZMP","O","0",NULL,"63932631",False,0
"S03MC",False,False,False,False,False,False,False,False,False,False,False,False,"Roof Rails in High-gloss Shadowline","2","S0ZMP","O","0",NULL,"63932631",True,0
"S0402",False,False,False,False,False,False,True,False,False,False,False,False,"Panoramic moonroof","",NULL,"O","0",NULL,"63932631",False,0
"S0420",False,False,False,False,False,False,False,False,False,False,False,False,"Privacy glass","S",NULL,"O","0",NULL,"63932631",False,0
"S0423",False,False,False,False,False,False,False,False,False,False,False,False,"Floor mats","S",NULL,"O","0",NULL,"63932631",False,0
"S0453",False,False,False,False,False,False,False,False,False,False,False,False,"Front ventilated seats","2","S0ZRC","O","0",NULL,"63932631",True,0
"S0456",False,False,False,False,False,False,False,False,False,False,False,False,"Multi-contour seats","2","S0ZRC","O","0",NULL,"63932631",True,0
"S04D7",False,False,False,False,False,False,False,False,True,False,False,False,"Fineline Open Pore Wood Trim","0",NULL,"O","0",NULL,"63932631",True,0
"S04FL",False,False,False,False,False,False,False,False,False,False,False,False,"Travel and Comfort System","S",NULL,"O","0",NULL,"63932631",False,0
"S04HA",False,False,False,False,False,False,False,False,False,False,False,False,"Front and Rear Heated Seats","2","S0ZRC","O","0",NULL,"63932631",True,0
"S04HB",False,False,False,False,False,False,False,False,False,False,False,False,"Heated Front Seats, Armrests & Steering Wheel","2","S0ZRC","O","0",NULL,"63932631",True,0
"S04NB",False,False,False,False,False,False,False,False,False,False,False,False,"4-zone automatic climate control","2","S0ZRC","O","0",NULL,"63932631",True,0
"S04T7",False,False,False,False,False,False,False,False,False,False,False,False,"Front massaging seats","0",NULL,"O","1000",NULL,"63932631",False,930
"S04T8",False,False,False,False,False,False,True,False,False,False,False,False,"Auto dimming driver exterior mirror","",NULL,"O","0",NULL,"63932631",False,0
"S04U9",False,False,False,False,False,False,True,False,False,False,False,False,"Acoustic protection for pedestrians","",NULL,"O","0",NULL,"63932631",False,0
"S04UR",False,False,False,False,False,False,True,False,False,False,False,False,"Ambient Lighting","",NULL,"O","0",NULL,"63932631",False,0
"S0552",False,False,False,False,False,False,False,False,False,False,False,False,"Adaptive Full LED Lights","S",NULL,"O","0",NULL,"63932631",False,0
"S05AC",False,False,False,False,False,False,True,False,False,False,False,False,"Automatic High Beams","",NULL,"O","0",NULL,"63932631",False,0
"S05AL",False,False,False,False,False,False,True,False,False,False,False,False,"Active Protection","",NULL,"O","0",NULL,"63932631",False,0
"S05AP",False,False,False,False,False,False,False,False,False,False,False,False,"Decoding for no-dazzle high-beam assistance","S",NULL,"O","0",NULL,"63932631",False,0
"S05AS",False,False,False,False,False,False,False,False,False,False,False,False,"Driving Assistant","S",NULL,"O","0",NULL,"63932631",False,0
"S05DW",False,False,False,False,False,False,False,False,False,False,False,False,"Parking Assistant Professional","2","S0ZPK","O","0",NULL,"63932631",True,0
"S0645",False,False,False,False,False,False,True,False,False,False,False,False,"Radio control US","",NULL,"O","0",NULL,"63932631",False,0
"S0655",False,False,False,False,False,False,True,False,False,False,False,False,"SiriusXM Satellite Radio with 1-year All Access Subscription","",NULL,"O","0",NULL,"63932631",False,0
"S0688",False,False,False,False,False,False,False,False,False,False,False,False,"Harman Kardon surround sound system","2","S0ZPP","O","0",NULL,"63932631",False,0
"S06AC",False,False,False,False,False,False,True,False,False,False,False,False,"BMW Assist eCall","",NULL,"O","0",NULL,"63932631",False,0
"S06AE",False,False,False,False,False,False,True,False,False,False,False,False,"BMW TeleServices","",NULL,"O","0",NULL,"63932631",False,0
"S06AK",False,False,False,False,False,False,False,False,False,False,False,False,"ConnectedDrive Services","S",NULL,"O","0",NULL,"63932631",False,0
"S06C4",False,False,False,False,False,False,False,False,False,False,False,False,"Connected Package Pro Limited Term","S",NULL,"O","0",NULL,"63932631",False,0
"S06CP",False,False,False,False,False,False,False,False,False,False,False,False,"Apple CarPlay Compatibility","S",NULL,"O","0",NULL,"63932631",False,0
"S06NX",False,False,False,False,False,False,False,False,False,False,False,False,"Wireless Device Charging","S",NULL,"O","0",NULL,"63932631",False,0
"S06PA",False,False,False,False,False,False,False,False,False,False,False,False,"Personal eSIM 5G","S",NULL,"O","0",NULL,"63932631",False,0
"S06U3",False,False,False,False,False,False,False,False,False,False,False,False,"Head-up Display","2","S0ZPP","O","0",NULL,"63932631",False,0
"S0710",False,False,False,False,False,False,False,False,False,False,False,False,"M steering wheel","2","S0337","O","0",NULL,"63932631",True,0
"S0715",False,False,False,False,False,False,False,False,False,False,False,False,"Aerodynamic kit","2","S0337","O","0",NULL,"63932631",True,0
"S0760",False,False,False,False,False,False,False,False,False,False,False,False,"Shadowline exterior trim","2","S0337","O","0",NULL,"63932631",True,0
"S0775",False,False,False,False,False,False,False,False,False,False,False,False,"Anthracite headliner","2","S0337","O","0",NULL,"63932631",False,0
"S0823",False,False,False,False,False,False,True,False,False,False,False,False,"Hot climate version","",NULL,"O","0",NULL,"63932631",False,0
"S0842",False,False,False,False,False,False,True,False,False,False,False,False,"Cold climate version","",NULL,"O","0",NULL,"63932631",False,0
"S0845",False,False,False,False,False,False,True,False,False,False,False,False,"Acoustic belt warning","",NULL,"O","0",NULL,"63932631",False,0
"S0853",False,False,False,False,False,False,True,False,False,False,False,False,"Language Version English","",NULL,"O","0",NULL,"63932631",False,0
"S08KL",False,False,False,False,False,False,False,False,False,False,False,False,"Oil Chg 10,000 mls/12 months","S",NULL,"O","0",NULL,"63932631",False,0
"S08R9",False,False,False,False,False,False,True,False,False,False,False,False,"Refrigerant","",NULL,"O","0",NULL,"63932631",False,0
"S08SM",False,False,False,False,False,False,True,False,False,False,False,False,"Visible chassis number","",NULL,"O","0",NULL,"63932631",False,0
"S08TN",False,False,False,False,False,False,False,False,False,False,False,False,"Daytime driving lights","S",NULL,"O","0",NULL,"63932631",False,0
"S08WM",False,False,False,False,False,False,False,False,False,False,False,False,"Control D","0",NULL,"O","0",NULL,"63932631",False,0
"S0992",False,False,False,False,False,False,True,False,False,False,False,False,"characteristic control attachment","",NULL,"O","0",NULL,"63932631",False,0
"S0ZAX",False,False,False,False,False,False,False,False,False,False,False,False,"Apple CarPlay and Android Auto Compatibility","0",NULL,"O","0",NULL,"63932631",False,0
"S0ZMP",False,False,True,False,True,False,False,False,False,False,False,False,"M Sport","1",NULL,"","2750",NULL,"63932631",True,2560
"S0ZN1",False,False,False,False,False,False,False,False,False,False,False,False,"Active Blind Spot Detection","0",NULL,"O","0",NULL,"63932631",False,0
"S0ZN8",False,False,False,False,False,False,False,False,False,False,False,False,"Lane Keeping Assistant","0",NULL,"O","0",NULL,"63932631",False,0
"S0ZNY",False,False,False,False,False,False,False,False,False,False,False,False,"Forward Collision Mitigation","0",NULL,"O","0",NULL,"63932631",False,0
"S0ZOS",False,False,False,False,False,False,False,False,False,False,False,False,"Speed Limit Assistant","0",NULL,"O","0",NULL,"63932631",False,0
"S0ZOT",False,False,False,False,False,False,False,False,False,False,False,False,"S44 Build","0",NULL,"O","0",NULL,"63932631",False,0
"S0ZPK",False,False,False,False,True,False,False,False,False,False,False,False,"Parking Assistance Package","1",NULL,"","900",NULL,"63932631",True,835
"S0ZPP",False,False,False,False,True,False,False,False,False,False,False,False,"Premium Package","1",NULL,"","1700",NULL,"63932631",True,1580
"S0ZRC",False,False,False,False,True,False,False,False,False,False,False,False,"Climate Comfort Package","1",NULL,"","2000",NULL,"63932631",True,1860
"S0ZTM",False,False,False,False,False,False,False,False,False,False,False,False,"Tier 2","0",NULL,"O","0",NULL,"63932631",False,0
"S0ZX1",False,False,False,False,False,False,False,False,False,False,False,False,"Active Park Distance Control","2","S0ZPK","O","0",NULL,"63932631",True,0
"S0ZX3",False,False,False,False,False,False,False,False,False,False,False,False,"Parking View with 3D View (SurroundView)","2","S0ZPK","O","0",NULL,"63932631",True,0
"SDEST",False,False,False,False,False,False,False,False,False,False,False,False,"Destination Charge","",NULL,"L","1450",NULL,"63932631",False,1450
"STRNG",False,False,False,False,False,False,False,False,False,False,False,False,"Training/Service Fee","",NULL,"L","0",NULL,"63932631",False,180
"FKPHF",False,False,False,False,False,False,False,False,False,False,True,False,"Coffee Sensafin","0",NULL,"U","0",NULL,"63932380",True,0
"P0C3Z",False,True,False,True,False,True,False,False,False,False,False,False,"Tanzanite Blue II Metallic","0",NULL,"C","1950",NULL,"63932380",True,1815
"S01CB",False,False,False,False,False,False,True,False,False,False,False,False,"CO2 content","",NULL,"O","0",NULL,"63932380",False,0
"S01DR",False,False,False,False,False,False,True,False,False,False,False,False,"SULEV30 exhaust emissions standard","",NULL,"O","0",NULL,"63932380",False,0
"S01SF",False,False,False,False,False,False,True,False,False,False,False,True,"20"" V-Spoke 738 Wheels with All Season Runflat Tires","0",NULL,"O","0",NULL,"63932380",True,0
"S0212",False,False,False,False,False,False,True,False,False,False,False,False,"Brake System Equipment","",NULL,"O","0",NULL,"63932380",False,0
"S0255",False,False,False,False,False,False,True,False,False,False,False,False,"Sport leather steering wheel","",NULL,"O","0",NULL,"63932380",False,0
"S0258",False,False,False,False,False,False,False,False,False,False,False,False,"Runflat tires","0",NULL,"O","0",NULL,"63932380",False,0
"S02TB",False,False,False,False,False,False,True,False,False,False,False,False,"8-Speed Sport Automatic Transmission","",NULL,"O","0",NULL,"63932380",False,0
"S02VB",False,False,False,False,False,False,False,False,False,False,False,False,"Tire pressure monitor","S",NULL,"O","0",NULL,"63932380",False,0
"S02VR",False,False,False,False,False,False,True,False,False,False,False,False,"2-axle air suspension","",NULL,"O","0",NULL,"63932380",False,0
"S0302",False,False,False,False,False,False,True,False,False,False,False,False,"Alarm System","",NULL,"O","0",NULL,"63932380",False,0
"S0319",False,False,False,False,False,False,False,False,False,False,False,False,"Universal garage-door opener","S",NULL,"O","0",NULL,"63932380",False,0
"S0322",False,False,False,False,False,False,True,False,False,False,False,False,"Comfort Access keyless entry","",NULL,"O","0",NULL,"63932380",False,0
"S03AT",False,False,False,False,False,False,True,False,False,False,False,False,"Roof rails in Satin Aluminum","",NULL,"O","0",NULL,"63932380",False,0
"S03MB",False,False,False,False,False,False,False,False,False,False,False,False,"Satin aluminum line exterior trim","0",NULL,"O","0",NULL,"63932380",False,0
"S0402",False,False,False,False,False,False,True,False,False,False,False,False,"Panoramic moonroof","",NULL,"O","0",NULL,"63932380",False,0
"S0420",False,False,False,False,False,False,False,False,False,False,False,False,"Privacy glass","S",NULL,"O","0",NULL,"63932380",False,0
"S0423",False,False,False,False,False,False,False,False,False,False,False,False,"Floor mats","S",NULL,"O","0",NULL,"63932380",False,0
"S0453",False,False,False,False,False,False,False,False,False,False,False,False,"Front ventilated seats","2","S0ZRC","O","0",NULL,"63932380",True,0
"S0456",False,False,False,False,False,False,False,False,False,False,False,False,"Multi-contour seats","2","S0ZRC","O","0",NULL,"63932380",True,0
"S04FL",False,False,False,False,False,False,False,False,False,False,False,False,"Travel and Comfort System","S",NULL,"O","0",NULL,"63932380",False,0
"S04HA",False,False,False,False,False,False,False,False,False,False,False,False,"Front and Rear Heated Seats","2","S0ZRC","O","0",NULL,"63932380",True,0
"S04HB",False,False,False,False,False,False,False,False,False,False,False,False,"Heated Front Seats, Armrests & Steering Wheel","2","S0ZRC","O","0",NULL,"63932380",True,0
"S04KR",False,False,False,False,False,False,True,False,True,False,False,False,"Fineline Stripe Brown High Gloss Wood Trim","",NULL,"O","0",NULL,"63932380",True,0
